date,optionid,optionsymbol,futuresymbol,expiration,strike,is_call,dte,tau,F_t,F_tp1,mid_t,V_tp1,V_tp1_modeled_flag,iv,delta_model,gamma_model,vega_model,theta_model,log_moneyness,moneyness_std,opt_rel_spread_raw,opt_rel_spread_final,opt_rel_spread_imputed_flag,dh_pnl,y_price,dh_ret
2022-07-25,2014558709,BTC 22N19000P,BTC 22N,2022-08-01,19000.0,0,7,0.019178082191780823,21885.0,20915.0,70.0,1145.0,0,0.728165,-0.0731916854429531,6.295359426739176e-05,421.06448150876884,-21.897171596624542,-0.14136249147641822,-1.4119115334434238,1.1428571428571428,1.1428571428571428,0,1004.0040651203356,14.342915216004794,14.342915216004794
2021-09-23,2012941676,BTC 21U43000P,BTC 21U,2021-09-27,43000.0,0,4,0.010958904109589041,44785.0,48390.0,182.5,2155.0,0,0.432401,-0.17847904966610562,0.00012874856997724437,1223.6617579694787,-66.13879700325566,-0.04067314623359617,-0.7946966880312647,0.5753424657534246,0.5753424657534246,0,2615.9169740463108,14.333791638609922,14.333791638609922
2020-05-19,2011279009,BTC 20K8700P,BTC 20K,2020-06-01,8700.0,0,13,0.03561643835616438,9680.0,9570.0,185.0,2860.0,0,0.799424,-0.216832564182107,0.00020105788064656333,536.4132355281348,-16.492925311282214,-0.10673887562794768,-0.962654491880118,0.16216216216216217,0.16216216216216217,0,2651.148417939968,14.330531988864692,14.330531988864692
2020-01-30,2010720657,BTC 20F9800C,BTC 20F,2020-02-03,9800.0,1,4,0.010958904109589041,9555.0,9277.63,45.0,620.0,0,0.329519,0.23674023598817553,0.0009360567367622125,308.61081669862006,-12.709693007870401,0.025317807984289786,0.7082111244504814,0.4444444444444444,0.4444444444444444,0,640.6646392560405,14.236991983467565,14.236991983467565
2021-02-26,2012019249,BTC 21H21000P,BTC 21H,2021-03-29,21000.0,0,31,0.08493150684931507,47001.63,48870.0,180.0,2705.0,0,1.490574,-0.01913923876760002,2.2844483510183347e-06,638.8950940412177,-15.359961083583059,-0.8056598442363325,-3.3709560592919834,,0.4897959183673469,1,2560.759179536221,14.226439886312338,14.226439886312338
2022-06-06,2014389347,BTC 22M38000C,BTC 22M,2022-06-27,38000.0,1,21,0.057534246575342465,31490.0,31045.0,177.5,2630.0,0,0.563691,0.09300579439408951,3.9075759124271914e-05,1256.667189584491,-16.862259448527944,0.18791612461345256,1.693065582850585,0.36619718309859156,0.36619718309859156,0,2493.8875785053697,14.050070864818984,14.050070864818984
2023-08-24,2016929135,BTC 23Q25500P,BTC 23Q,2023-08-28,25500.0,0,4,0.010958904109589041,25995.0,26003.36,50.0,745.0,0,0.210666,-0.188561552548301,0.00047104006118996265,734.8506190343119,-19.342293079532073,-0.019225759671298668,-0.6495670429834556,0.6,0.6,0,696.5763745793039,13.931527491586078,13.931527491586078
2021-03-08,2012138440,BTC 21H64000C,BTC 21H,2021-03-29,64000.0,1,21,0.057534246575342465,52145.0,54720.0,1212.5,18420.0,0,0.908574,0.20297827156478376,2.48546429959932e-05,3532.8045258766733,-76.42350981159154,0.20485478378649574,1.0347204079625412,0.2020618556701031,0.2020618556701031,0,16684.830950720683,13.760685320182008,13.760685320182008
2021-09-07,2013303738,BTC 21U33500P,BTC 21U,2021-09-27,33500.0,0,20,0.0547945205479452,46780.0,46520.0,337.5,4940.0,0,1.015656,-0.06383376148947441,1.1241170023416685e-05,1369.0386882132514,-34.7613431872295,-0.3339103223250123,-2.2274535659486765,0.37037037037037035,0.37037037037037035,0,4585.9032220127365,13.587861398556257,13.587861398556257
2021-10-28,2013146363,BTC 21V59000P,BTC 21V,2021-11-01,59000.0,0,4,0.010958904109589041,61335.0,61149.26,160.0,2360.0,0,0.36447,-0.15002044326414554,9.964068743871285e-05,1497.2087895235968,-68.21070751418071,-0.03881319857899584,-0.7498499082172514,1.25,1.25,0,2172.135202868118,13.575845017925738,13.575845017925738
2021-01-21,2011734235,BTC 21F50000C,BTC 21F,2021-02-01,50000.0,1,11,0.030136986301369864,31920.0,33580.0,132.5,2010.0,0,1.442891,0.047812824910993756,1.2446275207853017e-05,551.440310857913,-36.166580255289155,0.4487902328465381,2.78845272187794,1.0188679245283019,1.0188679245283019,0,1798.1307106477504,13.570797816209437,13.570797816209437
2023-03-10,2015256241,BTC 23H30000C,BTC 23H,2023-04-03,30000.0,1,24,0.06575342465753424,19965.0,24405.0,12.5,230.0,0,0.667065,0.010830143015143075,8.362883706979359e-06,146.21139418780797,-2.0304315768111327,0.4072166411469707,3.5648983726052608,0.72,0.72,0,169.41416501276476,13.553133201021181,13.553133201021181
2020-12-23,2012214928,BTC 20Z23500C,BTC 20Z,2020-12-28,23500.0,1,5,0.0136986301369863,23510.0,23196.73979,230.0,3185.0,0,0.314349,0.5119460671822895,0.00046100783926883145,1097.2429313574596,-34.49114647681309,-0.0004254414018648621,-0.007964908622301557,0.391304347826087,0.391304347826087,0,3115.372332514198,13.545097097887819,13.545097097887819
2022-01-24,2013651690,BTC 22F30000P,BTC 22F,2022-01-31,30000.0,0,7,0.019178082191780823,37220.0,36855.0,95.0,1402.5,0,1.045578,-0.05917665947878522,2.1865359758993193e-05,607.3946708303886,-45.362591449237435,-0.2156488695519493,-3.1033471971657223,1.0526315789473684,1.0526315789473684,0,1285.9005192902434,13.535794939897299,13.535794939897299
2023-03-10,2016042612,BTC 23H29500C,BTC 23H,2023-04-03,29500.0,1,24,0.06575342465753424,19965.0,24405.0,14.5,265.0,0,0.656132,0.012627767587683818,9.714397193775925e-06,167.056770692099,-2.2818237658955924,0.3904095228305895,3.4177637452838128,0.7586206896551724,0.7586206896551724,0,194.43271191068385,13.409152545564403,13.409152545564403
2020-03-26,2010827966,BTC 20H7500C,BTC 20H,2020-03-30,7500.0,1,4,0.010958904109589041,6675.0,6648.36,15.0,212.5,0,0.730445,0.06867223230618187,0.00025920496817341673,92.44863622320621,-8.44107640088409,0.1165338162559516,1.6442286848691785,1.3333333333333333,1.3333333333333333,0,199.32942826863672,13.288628551242448,13.288628551242448
2020-12-18,2011881036,BTC 20Z15500P,BTC 20Z,2020-12-28,15500.0,0,10,0.0273972602739726,22860.0,22880.0,19.0,270.0,0,1.091149,-0.012492089546164625,7.833100633059236e-06,122.3706741685675,-6.676185087861773,-0.3885486344414636,-4.437600981372553,,0.31007751937984496,1,251.24984179092328,13.223675883732804,13.223675883732804
2022-03-16,2014636351,BTC 22H45750C,BTC 22H,2022-03-28,45750.0,1,12,0.03287671232876712,40920.0,40885.0,640.0,9090.0,0,0.679865,0.1994841735490326,5.541392473686842e-05,2073.9640596768572,-58.74992285899481,0.1115728506381045,0.8213237495402079,0.140625,0.140625,0,8456.981946074216,13.214034290740964,13.214034290740964
2023-07-03,2016789148,P1B 23N32250C,BTC 23N,2023-07-05,32250.0,1,2,0.005479452054794521,31700.0,30675.0,105.0,1245.0,0,0.322112,0.2389418707657484,0.000410247661157176,727.6267785063244,-58.57977334614854,0.01720136235854646,0.6270260629964299,,0.31007751937984496,1,1384.9154175348922,13.18967064318945,13.18967064318945
2021-01-28,2011734203,BTC 21F35000C,BTC 21F,2021-02-01,35000.0,1,4,0.010958904109589041,32650.0,37242.3,132.5,2301.2460806860818,1,0.489746,0.09175473794733778,9.841125076665643e-05,563.0528320347631,-34.469032321758085,0.06950320576697364,0.8701995413348532,0.6415094339622641,0.6415094339622641,0,1747.3807976105222,13.187779604607714,13.187779604607714
2022-06-10,2014611632,BTC 22M24500P,BTC 22M,2022-06-27,24500.0,0,17,0.04657534246575343,28920.0,23110.0,302.5,5060.0,0,0.745165,-0.13307158234081382,4.6219742829530294e-05,1341.6295245271297,-29.39709697834232,-0.16586027973988265,-1.9417609220506995,0.21487603305785125,0.21487603305785125,0,3984.3541065998716,13.171418534214451,13.171418534214451
2022-05-19,2014295748,BTC 22K24000P,BTC 22K,2022-05-31,24000.0,0,12,0.03287671232876712,29945.0,29260.0,170.0,2435.0,0,0.911436,-0.0775254938942736,2.933262233416782e-05,788.1594469900936,-29.927533143307965,-0.2213085353684801,-2.1288324568739028,0.47058823529411764,0.47058823529411764,0,2211.8950366824224,13.011147274602484,13.011147274602484
2020-02-18,2010723827,BTC 20G9100P,BTC 20G,2020-03-02,9100.0,0,13,0.03561643835616438,10250.0,10225.0,52.5,737.5,0,0.51497,-0.10143812521821222,0.0001779907354869559,342.98691018679665,-6.791191632101178,-0.11900329206161281,-1.5909935950268548,0.2857142857142857,0.2857142857142857,0,682.4640468695447,12.99931517846752,12.99931517846752
2021-01-22,2011734188,BTC 21F28000P,BTC 21F,2021-02-01,28000.0,0,10,0.0273972602739726,33580.0,33440.0,355.0,4985.0,0,1.00548,-0.11996909916526304,3.5787355387774684e-05,1111.6589317361504,-55.887054826407606,-0.18172614147419086,-1.2477222692728842,,1.288888888888889,1,4613.204326116863,12.994941763709473,12.994941763709473
2022-02-25,2014611178,BTC 22H27500P,BTC 22H,2022-03-28,27500.0,0,31,0.08493150684931507,39202.09,42000.0,255.0,3415.0,0,0.822233,-0.054863542016099484,1.1818788613303052e-05,1268.396807542232,-16.820924291074654,-0.3545440570291569,-2.490331815113025,0.27450980392156865,0.27450980392156865,0,3313.5032528422653,12.994130403303002,12.994130403303002
2023-08-24,2016928737,BTC 23Q26500C,BTC 23Q,2023-08-28,26500.0,1,4,0.010958904109589041,25995.0,26003.36,45.0,630.0,0,0.209205,0.19269771905922464,0.00048068803547493853,744.7013529592969,-19.465693832774573,0.019240521156497492,0.6500657787657903,0.6666666666666666,0.6666666666666666,0,583.3890470686648,12.964201045970329,12.964201045970329
2023-03-10,2016040811,BTC 23H29000C,BTC 23H,2023-04-03,29000.0,1,24,0.06575342465753424,19965.0,24405.0,17.0,297.5,0,0.642802,0.014495350123138824,1.1169387954720447e-05,188.17572655457155,-2.5180003475423014,0.37331508947128944,3.26811387466081,0.7058823529411765,0.7058823529411765,0,216.14064545326363,12.71415561489786,12.71415561489786
2023-06-29,2016764640,BTC 23M33250C,BTC 23M,2023-07-03,33250.0,1,4,0.010958904109589041,30550.0,30128.51,9.0,115.0,0,0.389834,0.019936188799397035,3.87275133096658e-05,154.41478533547777,-7.523269054530118,0.08469008148425887,2.3435940365767514,,0.10852713178294573,1,114.40290421705788,12.71143380189532,12.71143380189532
2020-06-01,2011261736,BTC 20M9500C,BTC 20M,2020-06-29,9500.0,1,28,0.07671232876712329,9650.0,9580.0,725.0,9895.0,0,0.612603,0.5702854363674629,0.00023984747650868048,1049.6247587172998,-11.481009465043707,-0.015666116744399463,-0.11504963683540614,,0.8571428571428571,1,9209.919980545723,12.703337904200996,12.703337904200996
2020-05-19,2010729109,BTC 20K9000P,BTC 20K,2020-06-01,9000.0,0,13,0.03561643835616438,9680.0,9570.0,240.0,3315.0,0,0.741723,-0.277480796804101,0.0002473363926744178,612.2530695058783,-17.465963845774613,-0.07283732395226625,-0.6569038381440236,0.125,0.125,0,3044.477112351549,12.685321301464787,12.685321301464787
2022-02-28,2014647141,BTC 22H35750P,BTC 22H,2022-03-28,35750.0,0,28,0.07671232876712329,42000.0,44240.0,990.0,13130.0,0,0.732006,-0.18510144231282283,3.135751343694777e-05,3106.132699051825,-40.600622710086924,-0.1611193491433517,-1.1609988856878346,0.10101010101010101,0.10101010101010101,0,12554.627230780723,12.681441647253255,12.681441647253255
2022-09-06,2015188540,BTC 22U13000P,BTC 22U,2022-10-03,13000.0,0,27,0.07397260273972603,18635.0,18925.0,145.0,1965.0,0,0.95257,-0.06421796562448434,2.6006999252918387e-05,636.3804639533781,-11.216455925537835,-0.360092175469685,-2.8011035285325496,0.4827586206896552,0.4827586206896552,0,1838.6232100311004,12.680160069180003,12.680160069180003
2021-02-02,2011881096,BTC 21G30000P,BTC 21G,2021-03-01,30000.0,0,27,0.07397260273972603,36170.0,37390.0,1300.0,17435.0,0,0.990989,-0.2036293362147714,2.9027780665916987e-05,2783.88046796596,-51.086349537192014,-0.18703266430185117,-0.9191479220465195,0.13846153846153847,0.13846153846153847,0,16383.42779018202,12.602636761678477,12.602636761678477
2020-07-30,2010820508,BTC 20N11000P,BTC 20N,2020-08-03,11000.0,0,4,0.010958904109589041,11145.0,11207.51,45.0,587.5,0,0.304459,-0.33475257432271527,0.0010253083829779494,424.923350594858,-16.1712481215563,-0.013095694039461632,-0.3958592029070433,0.6666666666666666,0.6666666666666666,0,563.425383420913,12.520564076020289,12.520564076020289
2021-02-03,2012505128,BTC 21G44700C,BTC 21G,2021-03-01,44700.0,1,26,0.07123287671232877,37390.0,37915.0,1687.5,22820.0,0,1.014736,0.30014669421496437,3.434241765622148e-05,3470.366541953531,-67.71803495509444,0.1785702126305007,0.8685774738613642,0.11555555555555555,0.11555555555555555,0,20974.922985537145,12.42958399142942,12.42958399142942
2021-07-08,2012639206,BTC 21N70000C,BTC 21N,2021-08-02,70000.0,1,25,0.0684931506849315,32960.0,33455.0,30.0,407.5,0,1.156938,0.009740409764059545,2.60996382853111e-06,224.68088435466385,-5.198795962187008,0.7532005370080881,4.801603235253166,,0.5454545454545454,1,372.6784971667905,12.422616572226351,12.422616572226351
2021-02-25,2011881161,BTC 21G60000C,BTC 21G,2021-03-01,60000.0,1,4,0.010958904109589041,49120.0,47001.63,13.0,152.5,0,0.801727,0.009591719680528186,6.233767089726654e-06,132.14810041771977,-13.243326827920619,0.20007827838321374,2.4174794739013694,,0.3659043659043659,1,159.8188112196405,12.293754709203116,12.293754709203116
2022-05-23,2015032116,BTC 22K30750C,BTC 22K,2022-05-31,30750.0,1,8,0.021917808219178082,29015.0,29305.0,332.5,4440.0,0,0.528145,0.2407772384025012,0.00013725873769930588,1337.6282909463132,-44.14723116924454,0.05807705660995528,0.7447702182927435,0.2556390977443609,0.2556390977443609,0,4037.6746008632745,12.143382258235413,12.143382258235413
2020-07-29,2010819081,BTC 20N13000C,BTC 20N,2020-08-03,13000.0,1,5,0.0136986301369863,11240.0,11145.0,31.0,400.0,0,0.80995,0.06848791914000237,0.00012390852708920723,173.6877409535835,-14.067762139971512,0.14547051299599167,3.788918802398814,,0.7350649350649351,1,375.50635231830023,12.113108139300007,12.113108139300007
2020-03-13,2010828299,BTC 20H8600C,BTC 20H,2020-03-30,8600.0,1,17,0.04657534246575343,5330.0,4930.0,5.0,60.0,0,0.960587,0.013752180476629804,3.180149662886304e-05,40.41985385293241,-1.1418136318849603,0.4784109650817089,3.1505179343854612,,0.31007751937984496,1,60.50087219065192,12.100174438130384,12.100174438130384
2023-07-27,2016115315,BTC 23N25000P,BTC 23N,2023-07-31,25000.0,0,4,0.010958904109589041,29115.0,29397.08,2.0,25.0,0,0.551248,-0.0037973427911749983,6.729859586526033e-06,34.463052818919756,-2.374420173068225,-0.15237768042088257,-4.913637483597033,,1.0,1,24.07115445453465,12.035577227267325,12.035577227267325
2020-09-03,2011137839,BTC 20U16000C,BTC 20U,2020-09-28,16000.0,1,25,0.0684931506849315,10720.0,10620.0,34.5,442.5,0,0.825158,0.04036073899159373,3.749570167426794e-05,243.53159583454087,-4.018944997015168,0.40047756659712536,4.305985541533527,0.6086956521739131,0.6086956521739131,0,412.03607389915936,11.943074605772734,11.943074605772734
2021-10-11,2013651168,BTC 21V40900P,BTC 21V,2021-11-01,40900.0,0,21,0.057534246575342465,57990.0,55815.0,310.0,4075.0,0,0.949539,-0.04979646666250843,7.783308261812211e-06,1429.9132353819198,-32.32716959558148,-0.34914051883959313,-2.603699454238012,0.3225806451612903,0.3225806451612903,0,3656.692685009044,11.795782854867884,11.795782854867884
2021-05-11,2012321820,BTC 21K75000C,BTC 21K,2021-06-01,75000.0,1,21,0.057534246575342465,56805.0,54445.0,420.0,5130.0,0,0.792388,0.0858259561551679,1.4517488742161871e-05,2135.6444256757113,-40.29177308982224,0.2778637635144426,2.1867677429329833,0.42857142857142855,0.42857142857142855,0,4912.549256526197,11.696545848871896,11.696545848871896
2021-02-09,2011897837,BTC 21G62000C,BTC 21G,2021-03-01,62000.0,1,20,0.0547945205479452,47765.0,44915.0,1400.0,17165.0,0,1.18541,0.21147824458545816,2.1833885579608562e-05,3235.611065623343,-95.8862249640969,0.2608412313231198,1.3011266652646312,,0.41025641025641024,1,16367.712997068556,11.691223569334683,11.691223569334683
2021-09-03,2013448836,BTC 21U30600P,BTC 21U,2021-09-27,30600.0,0,24,0.06575342465753424,50710.0,46780.0,157.5,2082.5,0,1.09232,-0.02598110529357357,4.249552187003525e-06,784.8716652723676,-17.86085052864413,-0.5051231208485927,-3.1627431324843616,0.6031746031746031,0.6031746031746031,0,1822.8942561962558,11.573931785373052,11.573931785373052
2022-05-26,2014218060,BTC 22K30000C,BTC 22K,2022-05-31,30000.0,1,5,0.0136986301369863,29315.0,29042.23,177.5,2145.0,0,0.304773,0.2644187947731128,0.00031286455897936317,1122.5089085002228,-34.207514689636575,0.023098051245976983,0.39056176588322017,0.4788732394366197,0.4788732394366197,0,2039.6255146502622,11.490847969860631,11.490847969860631
2022-07-20,2015032141,BTC 22N17000P,BTC 22N,2022-08-01,17000.0,0,12,0.03287671232876712,23695.0,23230.0,67.5,852.5,0,1.007969,-0.028168064625313547,1.4909233796197365e-05,277.39862777302443,-11.648288066796228,-0.33205071136333547,-2.450506809674627,1.4074074074074074,1.4074074074074074,0,771.9018499492292,11.435582962210804,11.435582962210804
2021-11-09,2013308480,BTC 21X94000C,BTC 21X,2021-11-29,94000.0,1,20,0.0547945205479452,67625.0,66075.0,205.0,2477.5,0,0.77637,0.04260512104317096,7.3797288054375425e-06,1435.6905280973597,-27.865402405003664,0.32931704510335835,2.554968801396543,0.5365853658536586,0.5365853658536586,0,2338.537937616915,11.407502134716658,11.407502134716658
2023-03-10,2015990655,BTC 23H28500C,BTC 23H,2023-04-03,28500.0,1,24,0.06575342465753424,19965.0,24405.0,21.5,342.5,0,0.632039,0.01716051016867924,1.3128776088695086e-05,217.48290484210355,-2.8613336219772134,0.3559233467594203,3.1158612675087975,0.7906976744186046,0.7906976744186046,0,244.80733485106418,11.386387667491357,11.386387667491357
2021-02-03,2011881129,BTC 21G45000C,BTC 21G,2021-03-01,45000.0,1,26,0.07123287671232877,37390.0,37915.0,1632.5,20305.0,0,1.017051,0.29225450358598526,3.384797360725263e-05,3428.205273672884,-67.04802003110426,0.18525920078129743,0.9011131602175736,0.11944869831546708,0.11944869831546708,0,18519.066385617356,11.343991660408793,11.343991660408793
2023-03-10,2015990647,BTC 23H26500C,BTC 23H,2023-04-03,26500.0,1,24,0.06575342465753424,19965.0,24405.0,40.0,650.0,0,0.587049,0.03536872957151776,2.591842461458497e-05,398.7860515148539,-4.8722429152281395,0.28316399247699187,2.4789037430258416,0.75,0.75,0,452.96284070246116,11.32407101756153,11.32407101756153
2021-11-05,2013307020,BTC 21X85000C,BTC 21X,2021-11-29,85000.0,1,24,0.06575342465753424,61380.0,66485.0,267.5,3582.5,0,0.759743,0.057771987917337786,9.67039579324182e-06,1820.0490914042787,-28.80732237504649,0.32556720729872635,2.3086925675347953,0.3925233644859813,0.3925233644859813,0,3020.0740016819905,11.289996267970057,11.289996267970057
2021-12-13,2010730781,BTC 21Z38000P,BTC 21Z,2022-01-03,38000.0,0,21,0.057534246575342465,46595.0,47870.0,702.5,8380.0,0,0.855317,-0.13643093625073255,2.287703352890426e-05,2444.172622021661,-49.77382549257748,-0.203907079511233,-1.4061858417189883,0.17793594306049823,0.17793594306049823,0,7851.449443719684,11.176440489280688,11.176440489280688
2023-03-10,2015990649,BTC 23H27000C,BTC 23H,2023-04-03,27000.0,1,24,0.06575342465753424,19965.0,24405.0,35.0,547.5,0,0.589821,0.02733479000508836,2.0845319498264875e-05,322.24470759647636,-3.95598388895484,0.3018561254891444,2.6425403625113746,0.5714285714285714,0.5714285714285714,0,391.1335323774077,11.175243782211648,11.175243782211648
2023-03-10,2015990645,BTC 23H25500C,BTC 23H,2023-04-03,25500.0,1,24,0.06575342465753424,19965.0,24405.0,57.5,917.5,0,0.553578,0.049034337671932014,3.580799273800187e-05,519.5361902692526,-5.984891200081503,0.24469771164919585,2.1421582172611044,0.6086956521739131,0.6086956521739131,0,642.2875407366218,11.170218099767336,11.170218099767336
2023-03-10,2015990651,BTC 23H27500C,BTC 23H,2023-04-03,27500.0,1,24,0.06575342465753424,19965.0,24405.0,30.0,465.0,0,0.602068,0.022850691719094228,1.757342422240714e-05,277.30579436419185,-3.4751539004513528,0.3202052641573409,2.8031743051535996,0.6666666666666666,0.6666666666666666,0,333.5429287672216,11.118097625574054,11.118097625574054
2023-03-10,2015990653,BTC 23H28000C,BTC 23H,2023-04-03,28000.0,1,24,0.06575342465753424,19965.0,24405.0,25.5,397.5,0,0.618333,0.019934038550702374,1.5245545449608032e-05,247.07135580887183,-3.180015888127431,0.3382237696600192,2.96091378446946,0.7450980392156863,0.7450980392156863,0,283.49286883488145,11.11736740528947,11.11736740528947
2021-04-21,2012183046,BTC 21J35000P,BTC 21J,2021-05-03,35000.0,0,12,0.03287671232876712,55610.0,52860.0,65.0,825.0,0,1.222739,-0.013929337137071503,2.881927099778214e-06,358.27039877116533,-18.2529484047436,-0.4630149797100589,-4.812505850635432,,1.2,1,721.6943228730534,11.10298958266236,11.10298958266236
2021-06-22,2012797673,BTC 21M34500C,BTC 21M,2021-06-28,34500.0,1,6,0.01643835616438356,32480.0,32900.0,690.0,8430.0,0,0.78614,0.2917726274621117,0.00010485810979981585,1429.5269465368538,-93.64991198601014,0.060334808743836864,0.7521592057503677,0.21739130434782608,0.21739130434782608,0,7617.455496465913,11.03979057458828,11.03979057458828
2021-01-28,2012481446,BTC 21F42500C,BTC 21F,2021-02-01,42500.0,1,4,0.010958904109589041,32650.0,37242.3,7.0,113.66917480174648,1,0.994246,0.006548193739227532,5.406068205147551e-06,62.79265859492609,-7.803911033405684,0.26365922020793114,3.3010870500403544,,1.5555555555555556,1,76.59790469309186,10.942557813298837,10.942557813298837
2021-11-01,2013307402,BTC 21X42000P,BTC 21X,2021-11-29,42000.0,0,28,0.07671232876712329,61615.0,64015.0,325.0,3765.0,0,0.89166,-0.0469382759615117,6.443781318850717e-06,1673.3167197063046,-26.642940244789543,-0.38323572910671816,-2.6143818612006924,,0.6982901268615554,1,3552.651862307628,10.931236499408087,10.931236499408087
2023-03-10,2015256239,BTC 23H25000C,BTC 23H,2023-04-03,25000.0,1,24,0.06575342465753424,19965.0,24405.0,70.0,1092.5,0,0.535685,0.05820148235718648,4.238493800599678e-05,595.0836857536386,-6.633094910690514,0.22489508435301617,1.9687999929443802,0.5714285714285714,0.5714285714285714,0,764.0854183340921,10.915505976201315,10.915505976201315
2021-05-17,2012321776,BTC 21K55000C,BTC 21K,2021-06-01,55000.0,1,15,0.0410958904109589,44060.0,43150.0,672.5,7855.0,0,0.976437,0.15352069466655424,2.7149314838230435e-05,2114.9031390517134,-68.83548053209071,0.22178084385827387,1.7427115602281766,0.5130111524163569,0.5130111524163569,0,7322.203832146564,10.888035438136155,10.888035438136155
2022-04-27,2014123899,BTC 22J38000P,BTC 22J,2022-05-02,38000.0,0,5,0.0136986301369863,38900.0,39920.0,255.0,2725.0,0,0.367469,-0.285765853070338,0.0002031785667042974,1547.6578054390752,-56.869286815565204,-0.023408090898014846,-0.5186634232103328,0.3137254901960784,0.3137254901960784,0,2761.481170131745,10.829337922085275,10.829337922085275
2023-03-10,2015918596,BTC 23H26000C,BTC 23H,2023-04-03,26000.0,1,24,0.06575342465753424,19965.0,24405.0,50.0,770.0,0,0.566697,0.0403815545943307,2.9915799278753555e-05,444.332960746888,-5.240269844324621,0.26411579750629743,2.3121500488230833,0.6,0.6,0,540.7058976011717,10.814117952023434,10.814117952023434
2021-08-20,2012797834,BTC 21Q47000P,BTC 21Q,2021-08-30,47000.0,0,10,0.0273972602739726,48730.0,49280.0,1302.5,15120.0,0,0.633843,-0.34567990034547447,7.211880183797804e-05,2973.9260124653497,-94.24839008007493,-0.0361472551453562,-0.3236690284878443,0.19577735124760076,0.19577735124760076,0,14007.623945190011,10.75441377749713,10.75441377749713
2020-07-29,2010818396,BTC 20N14000C,BTC 20N,2020-08-03,14000.0,1,5,0.0136986301369863,11240.0,11145.0,13.0,150.0,0,0.954165,0.02804297057546135,5.125087348852862e-05,84.63198283121062,-8.07525553484805,0.2195784851497136,5.71913189725895,,0.7692307692307693,1,139.66408220466883,10.74339093882068,10.74339093882068
2021-08-13,2012797808,BTC 21Q35000P,BTC 21Q,2021-08-30,35000.0,0,17,0.04657534246575343,46505.0,46095.0,250.0,2957.5,0,0.901069,-0.059525754268453725,1.3090540287479102e-05,1188.1491854649237,-31.48802218689739,-0.28421177220501664,-1.91690867283361,,0.7160493827160493,1,2683.094440749934,10.732377762999736,10.732377762999736
2021-07-16,2012639134,BTC 21N37000C,BTC 21N,2021-08-02,37000.0,1,17,0.04657534246575343,31925.0,30690.0,287.5,3187.5,0,0.608366,0.14502245029592392,5.4382035870429974e-05,1570.5011735459468,-28.100758146671005,0.1475285107256214,1.1791515026190997,0.2608695652173913,0.2608695652173913,0,3079.102726115466,10.709922525619012,10.709922525619012
2023-03-10,2015990643,BTC 23H24500C,BTC 23H,2023-04-03,24500.0,1,24,0.06575342465753424,19965.0,24405.0,85.0,1295.0,0,0.513569,0.06810734152640399,4.996595370818918e-05,672.5583804384287,-7.186592994025078,0.20469237703549675,1.7919393463961661,0.47058823529411764,0.47058823529411764,0,907.6034036227663,10.67768710144431,10.67768710144431
2022-05-25,2014218064,BTC 22K32000C,BTC 22K,2022-05-31,32000.0,1,6,0.01643835616438356,29535.0,29315.0,46.0,520.0,0,0.400119,0.06214878468992026,8.081131615839377e-05,463.65365866974577,-15.458865049966905,0.08015990204052792,1.1624921317737877,1.2608695652173914,1.2608695652173914,0,487.6727326317825,10.601581144169185,10.601581144169185
2021-07-26,2012941112,BTC 21N38500P,BTC 21N,2021-08-02,38500.0,0,7,0.019178082191780823,39480.0,37890.0,970.0,11630.0,0,0.652968,-0.3732739040582923,0.00010606046477123753,2070.164647509535,-96.55233333643812,-0.025135973271542274,-0.33095151986319343,,0.16585365853658537,1,10066.494492547316,10.37782937376012,10.37782937376012
2020-09-24,2011733858,BTC 20U10500P,BTC 20U,2020-09-28,10500.0,0,4,0.010958904109589041,10670.0,10550.0,30.0,367.5,0,0.205371,-0.22428631018539802,0.0013050387622915091,334.3940142245492,-8.584296602209827,-0.016060808150184305,-0.42409562813461654,,0.5738498789346247,1,310.58564277775224,10.352854759258408,10.352854759258408
2021-02-04,2012419811,BTC 21G34500P,BTC 21G,2021-03-01,34500.0,0,25,0.0684931506849315,37915.0,38015.0,2117.5,23990.0,0,0.962053,-0.308255932380066,3.686442062062369e-05,3492.011584471073,-67.18703165230289,-0.09438748811558477,-0.4690544627112566,0.08736717827626919,0.08736717827626919,0,21903.325593238005,10.343955415932943,10.343955415932943
2023-03-10,2015990641,BTC 23H24000C,BTC 23H,2023-04-03,24000.0,1,24,0.06575342465753424,19965.0,24405.0,102.5,1537.5,0,0.500401,0.0850288502040989,6.071167973931493e-05,796.2462942026685,-8.289044204236486,0.1840730898327609,1.611431832787988,0.43902439024390244,0.43902439024390244,0,1057.4719050938008,10.316799074085862,10.316799074085862
2021-06-14,2012456406,BTC 21M29000P,BTC 21M,2021-06-28,29000.0,0,14,0.038356164383561646,39710.0,39995.0,217.5,2435.0,0,1.089862,-0.0571383405328416,1.3525170765191025e-05,891.5572025096575,-34.702592492113666,-0.314307215156686,-2.6784280525620447,0.39080459770114945,0.39080459770114945,0,2233.78442705186,10.270273227824644,10.270273227824644
