date,open,high,low,close,adj close,volume
Dec 17 2020,21308.35,23642.66,21234.68,22805.16,22805.16,71378606374
Dec 16 2020,19418.82,21458.91,19298.32,21310.60,21310.60,44409011479
Dec 15 2020,19246.92,19525.01,19079.84,19417.08,19417.08,26741982541
Dec 14 2020,19144.49,19305.10,19012.71,19246.64,19246.64,22473997681
Dec 13 2020,18806.77,19381.54,18734.33,19142.38,19142.38,25450468637
Dec 12 2020,18051.32,18919.55,18046.04,18803.66,18803.66,21752580802
Dec 11 2020,18263.93,18268.45,17619.53,18058.90,18058.90,27919640985
Dec 10 2020,18553.30,18553.30,17957.06,18264.99,18264.99,25547132265
Dec 9 2020,18320.88,18626.29,17935.55,18553.92,18553.92,34420373071
Dec 8 2020,19191.53,19283.48,18269.95,18321.14,18321.14,31692288756
Dec 7 2020,19343.13,19411.83,18931.14,19191.63,19191.63,26896357742
Dec 6 2020,19154.18,19390.50,18897.89,19345.12,19345.12,25293775714
Dec 5 2020,18698.38,19160.45,18590.19,19154.23,19154.23,27242455064
Dec 4 2020,19446.97,19511.40,18697.19,18699.77,18699.77,33872388058
Dec 3 2020,19205.93,19566.19,18925.79,19445.40,19445.40,31930317405
Dec 2 2020,18801.74,19308.33,18347.72,19201.09,19201.09,37387697139
Dec 1 2020,19633.77,19845.97,18321.92,18803.00,18803.00,49633658712
Nov 30 2020,18178.32,19749.26,18178.32,19625.84,19625.84,47728480399
Nov 29 2020,17719.63,18283.63,17559.12,18177.48,18177.48,31133957704
Nov 28 2020,17112.93,17853.94,16910.65,17717.41,17717.41,32601040734
Nov 27 2020,17153.91,17445.02,16526.42,17108.40,17108.40,38886494645
Nov 26 2020,18729.84,18866.29,16351.04,17150.62,17150.62,61396835737
Nov 25 2020,19104.41,19390.96,18581.15,18732.12,18732.12,43710357371
Nov 24 2020,18365.02,19348.27,18128.66,19107.46,19107.46,51469565009
Nov 23 2020,18370.02,18711.43,18000.80,18364.12,18364.12,42741112308
Nov 22 2020,18642.23,18688.97,17671.38,18370.00,18370.00,41280434226
Nov 21 2020,18621.32,18936.62,18444.36,18642.23,18642.23,39650210707
Nov 20 2020,17817.08,18773.23,17765.79,18621.31,18621.31,36992873940
Nov 19 2020,17803.86,18119.55,17382.55,17817.09,17817.09,36985055355
Nov 18 2020,17645.19,18393.95,17352.91,17804.01,17804.01,49064800278
Nov 17 2020,16685.69,17782.92,16564.54,17645.41,17645.41,39006849170
Nov 16 2020,15955.58,16816.18,15880.71,16716.11,16716.11,31526766675
Nov 15 2020,16068.14,16123.11,15793.53,15955.59,15955.59,23653867583
Nov 14 2020,16317.81,16317.81,15749.19,16068.14,16068.14,27481710135
Nov 13 2020,16276.44,16463.18,15992.15,16317.81,16317.81,31599492172
Nov 12 2020,15701.30,16305.00,15534.77,16276.34,16276.34,34175758344
Nov 11 2020,15290.91,15916.26,15290.01,15701.34,15701.34,29772374934
Nov 10 2020,15332.35,15450.33,15124.96,15290.90,15290.90,25574938143
Nov 9 2020,15479.60,15785.14,14865.53,15332.32,15332.32,34149115566
Nov 8 2020,14833.75,15637.32,14744.11,15479.57,15479.57,26632075029
Nov 7 2020,15565.88,15737.10,14423.20,14833.75,14833.75,35024953706
Nov 6 2020,15579.73,15903.44,15226.84,15565.88,15565.88,39837841971
Nov 5 2020,14133.73,15706.40,14102.09,15579.85,15579.85,40856321439
Nov 4 2020,13950.49,14218.77,13580.47,14133.71,14133.71,35116364962
Nov 3 2020,13550.45,13984.98,13325.44,13950.30,13950.30,29869951617
Nov 2 2020,13737.03,13808.32,13243.16,13550.49,13550.49,30771455468
Nov 1 2020,13781.00,13862.03,13628.38,13737.11,13737.11,24453857900
Oct 31 2020,13546.53,14028.21,13457.53,13781.00,13781.00,30306464719
Oct 30 2020,13437.87,13651.52,13136.20,13546.52,13546.52,30581485201
Oct 29 2020,13271.30,13612.05,12980.06,13437.88,13437.88,56499499598
Oct 28 2020,13654.21,13837.70,12932.25,13271.29,13271.29,35867318895
Oct 27 2020,13075.24,13759.67,13060.84,13654.22,13654.22,33749878156
Oct 26 2020,13031.20,13225.30,12822.38,13075.25,13075.25,29461458313
Oct 25 2020,13108.06,13329.18,12910.06,13031.17,13031.17,24406920575
Oct 24 2020,12931.57,13145.07,12885.75,13108.06,13108.06,24542317940
Oct 23 2020,12971.55,13015.96,12752.65,12931.54,12931.54,28974975003
Oct 22 2020,12801.64,13161.59,12717.09,12965.89,12965.89,34729759598
Oct 21 2020,11913.08,13184.57,11900.93,12823.69,12823.69,43414712626
Oct 20 2020,11745.97,11999.92,11681.48,11916.33,11916.33,30915821592
Oct 19 2020,11495.04,11799.09,11408.29,11742.04,11742.04,23860769928
Oct 18 2020,11355.98,11483.36,11347.58,11483.36,11483.36,18283314340
Oct 17 2020,11322.12,11386.26,11285.35,11358.10,11358.10,19130430174
Oct 16 2020,11502.83,11540.06,11223.01,11322.12,11322.12,25635480772
Oct 15 2020,11426.60,11569.91,11303.60,11495.35,11495.35,24487233058
Oct 14 2020,11429.05,11539.98,11307.83,11429.51,11429.51,24103426719
Oct 13 2020,11548.72,11548.98,11321.22,11425.90,11425.90,24241420251
Oct 12 2020,11392.64,11698.47,11240.69,11555.36,11555.36,26163972642
Oct 11 2020,11296.08,11428.81,11288.63,11384.18,11384.18,19968627060
Oct 10 2020,11059.14,11442.21,11056.94,11296.36,11296.36,22877978588
Oct 9 2020,10927.91,11102.67,10846.85,11064.46,11064.46,22799117613
Oct 8 2020,10669.37,10945.74,10562.61,10915.69,10915.69,63314794397
Oct 7 2020,10603.36,10680.51,10562.51,10668.97,10668.97,37799458436
Oct 6 2020,10796.31,10797.58,10528.89,10604.41,10604.41,42623695307
Oct 5 2020,10676.53,10793.51,10634.60,10793.34,10793.34,47537578009
Oct 4 2020,10550.44,10686.00,10534.39,10669.58,10669.58,71251776995
Oct 3 2020,10575.10,10598.94,10511.13,10549.33,10549.33,44660271563
Oct 2 2020,10619.82,10657.84,10416.69,10575.97,10575.97,48661453918
Oct 1 2020,10795.25,10933.62,10472.36,10619.45,10619.45,40023134100
Sep 30 2020,10843.87,10847.26,10669.32,10784.49,10784.49,44171073700
Sep 29 2020,10709.65,10860.00,10649.50,10844.64,10844.64,46582396602
Sep 28 2020,10776.61,10945.35,10703.89,10709.65,10709.65,47762394731
Sep 27 2020,10746.89,10803.98,10622.92,10775.27,10775.27,53745972818
Sep 26 2020,10695.58,10773.00,10667.28,10750.72,10750.72,46852525493
Sep 25 2020,10761.11,10777.70,10578.91,10692.72,10692.72,39348590957
Sep 24 2020,10248.79,10771.06,10231.49,10760.07,10760.07,47144380902
Sep 23 2020,10535.49,10537.83,10197.87,10246.19,10246.19,23788661867
Sep 22 2020,10459.62,10568.08,10382.73,10538.46,10538.46,23621787804
Sep 21 2020,10934.93,10988.30,10380.26,10462.26,10462.26,28884999244
Sep 20 2020,11095.87,11095.87,10814.48,10938.27,10938.27,24699523788
Sep 19 2020,10933.75,11134.09,10909.62,11094.35,11094.35,22764204008
Sep 18 2020,10951.82,11034.91,10829.66,10944.59,10944.59,26341903912
Sep 17 2020,10973.25,11037.42,10774.63,10948.99,10948.99,38151810523
Sep 16 2020,10797.76,11100.12,10704.88,10974.91,10974.91,30769986455
Sep 15 2020,10677.75,10938.63,10656.46,10796.95,10796.95,32509451925
Sep 14 2020,10328.73,10800.01,10266.01,10680.84,10680.84,35453581940
Sep 13 2020,10452.40,10577.21,10224.33,10323.76,10323.76,36506852789
Sep 12 2020,10409.86,10578.84,10292.39,10442.17,10442.17,36750077324
Sep 11 2020,10369.03,10434.92,10140.84,10400.92,10400.92,45201121775
Sep 10 2020,10242.33,10503.91,10238.14,10363.14,10363.14,54406443211
Sep 9 2020,10134.15,10350.54,10017.25,10242.35,10242.35,24128292755
Sep 8 2020,10369.31,10414.78,9945.11,10131.52,10131.52,33430927462
Sep 7 2020,10281.00,10399.15,9916.49,10369.56,10369.56,33703098409
Sep 6 2020,10167.22,10353.93,10056.89,10280.35,10280.35,37071460174
Sep 5 2020,10512.53,10581.57,9946.68,10169.57,10169.57,44916565292
Sep 4 2020,10230.37,10663.92,10207.94,10511.81,10511.81,29965130374
Sep 3 2020,11407.19,11443.02,10182.46,10245.30,10245.30,31927261555
Sep 2 2020,11964.82,11964.82,11290.79,11414.03,11414.03,28037405299
Sep 1 2020,11679.32,12067.08,11601.13,11970.48,11970.48,27311555343
Aug 31 2020,11713.31,11768.88,11598.32,11680.82,11680.82,22285928250
Aug 30 2020,11508.71,11715.26,11492.38,11711.51,11711.51,19760127945
Aug 29 2020,11541.05,11585.64,11466.29,11506.87,11506.87,17485597759
Aug 28 2020,11325.30,11545.62,11316.42,11542.50,11542.50,19807127588
Aug 27 2020,11485.61,11570.79,11185.94,11323.40,11323.40,23240415076
Aug 26 2020,11366.89,11530.05,11296.99,11488.36,11488.36,22466660958
Aug 25 2020,11773.59,11778.30,11189.85,11366.13,11366.13,26301509932
Aug 24 2020,11663.69,11807.63,11623.25,11774.60,11774.60,20681511755
Aug 23 2020,11679.70,11713.43,11559.92,11664.85,11664.85,18482062658
Aug 22 2020,11585.48,11689.41,11448.81,11681.83,11681.83,20224191306
Aug 21 2020,11878.03,11899.26,11564.98,11592.49,11592.49,23762425999
Aug 20 2020,11761.50,11900.41,11710.06,11878.37,11878.37,20175242945
Aug 19 2020,11990.88,12028.92,11687.33,11758.28,11758.28,24502851117
Aug 18 2020,12251.90,12335.71,11954.53,11991.23,11991.23,26043227672
Aug 17 2020,11895.66,12359.06,11806.70,12254.40,12254.40,28227687027
Aug 16 2020,11866.69,11934.90,11737.19,11892.80,11892.80,20583375490
Aug 15 2020,11768.70,11963.20,11768.70,11865.70,11865.70,23354924400
Aug 14 2020,11772.66,12150.99,11685.46,11768.87,11768.87,24237958589
Aug 13 2020,11588.41,11796.40,11216.87,11784.14,11784.14,27522199497
Aug 12 2020,11404.60,11748.40,11249.61,11584.93,11584.93,25064548486
Aug 11 2020,11881.65,11932.71,11195.71,11410.53,11410.53,27039782640
Aug 10 2020,11662.26,12045.14,11662.26,11878.11,11878.11,26114112569
Aug 9 2020,11737.33,11806.06,11548.78,11675.74,11675.74,17489608833
Aug 8 2020,11604.55,11800.06,11558.43,11754.05,11754.05,17572057837
Aug 7 2020,11778.89,11898.04,11408.59,11601.47,11601.47,23132312867
Aug 6 2020,11749.87,11902.34,11598.71,11779.77,11779.77,23400740340
Aug 5 2020,11203.82,11786.62,11158.29,11747.02,11747.02,24411254471
Aug 4 2020,11246.20,11385.38,11094.15,11205.89,11205.89,21250197042
Aug 3 2020,11043.77,11453.08,11012.42,11246.35,11246.35,20271713443
Aug 2 2020,11758.76,12034.14,11018.13,11053.61,11053.61,27410067336
Aug 1 2020,11322.57,11794.78,11239.68,11759.59,11759.59,26075670303
Jul 31 2020,11110.21,11415.86,10987.05,11323.47,11323.47,23160469766
Jul 30 2020,11099.83,11169.36,10895.46,11111.21,11111.21,22857247901
Jul 29 2020,10912.95,11304.40,10856.14,11100.47,11100.47,24617249715
Jul 28 2020,11017.46,11204.33,10632.63,10912.82,10912.82,28766551142
Jul 27 2020,9905.22,11298.22,9903.97,10990.87,10990.87,35359749590
Jul 26 2020,9680.23,10023.81,9652.85,9905.17,9905.17,20507998997
Jul 25 2020,9539.49,9704.56,9530.21,9677.11,9677.11,16610070933
Jul 24 2020,9585.51,9623.34,9481.45,9536.89,9536.89,16552768325
Jul 23 2020,9527.14,9610.25,9483.00,9581.07,9581.07,18146399002
Jul 22 2020,9375.08,9530.52,9319.65,9525.36,9525.36,16532254884
Jul 21 2020,9162.51,9407.26,9149.39,9374.89,9374.89,18069581956
Jul 20 2020,9187.22,9214.27,9137.51,9164.23,9164.23,13755604146
Jul 19 2020,9158.01,9201.40,9097.63,9185.82,9185.82,12939002784
Jul 18 2020,9151.18,9230.98,9100.82,9159.04,9159.04,12252601475
Jul 17 2020,9131.81,9182.25,9089.20,9151.39,9151.39,13944570749
Jul 16 2020,9191.98,9214.31,9088.95,9132.23,9132.23,15713967523
Jul 15 2020,9241.90,9275.33,9171.93,9192.84,9192.84,15844731575
Jul 14 2020,9238.70,9283.84,9171.66,9243.21,9243.21,18085038362
Jul 13 2020,9277.21,9306.41,9224.29,9243.61,9243.61,17519821266
Jul 12 2020,9241.05,9319.42,9197.45,9276.50,9276.50,14452361907
Jul 11 2020,9277.51,9293.53,9199.49,9240.35,9240.35,13249910444
Jul 10 2020,9273.36,9287.47,9118.00,9278.81,9278.81,16860035605
Jul 9 2020,9427.99,9431.38,9235.00,9277.97,9277.97,18000702524
Jul 8 2020,9253.02,9450.34,9249.50,9428.33,9428.33,19702359883
Jul 7 2020,9349.16,9360.62,9201.82,9252.28,9252.28,13839652595
Jul 6 2020,9072.85,9375.47,9058.66,9375.47,9375.47,17889263252
Jul 5 2020,9126.09,9162.18,8977.02,9073.94,9073.94,12903406143
Jul 4 2020,9084.23,9183.30,9053.63,9132.49,9132.49,12290528515
Jul 3 2020,9124.84,9202.34,9058.79,9087.30,9087.30,13078970999
Jul 2 2020,9231.14,9274.96,9036.62,9123.41,9123.41,16338916796
Jul 1 2020,9145.99,9309.75,9104.74,9228.33,9228.33,15971550355
Jun 30 2020,9185.58,9217.84,9084.84,9137.99,9137.99,15735797744
Jun 29 2020,9140.03,9237.57,9041.88,9190.85,9190.85,16460547078
Jun 28 2020,9048.46,9197.55,8975.53,9143.58,9143.58,14560870760
Jun 27 2020,9167.82,9207.81,8998.22,9045.39,9045.39,17273093144
Jun 26 2020,9261.00,9310.52,9101.74,9162.92,9162.92,18341465837
Jun 25 2020,9314.13,9340.16,9095.32,9264.81,9264.81,18616048626
Jun 24 2020,9632.15,9680.37,9278.23,9313.61,9313.61,18961716076
Jun 23 2020,9644.08,9670.54,9547.25,9629.66,9629.66,17006433272
Jun 22 2020,9300.92,9655.07,9296.87,9648.72,9648.72,21104009514
Jun 21 2020,9330.93,9401.11,9300.43,9303.63,9303.63,15324301169
Jun 20 2020,9290.96,9394.97,9247.38,9332.34,9332.34,17130541557
Jun 19 2020,9410.29,9440.88,9274.30,9288.02,9288.02,19632223107
Jun 18 2020,9481.57,9482.78,9328.40,9411.84,9411.84,17770083003
Jun 17 2020,9533.78,9540.42,9327.34,9480.25,9480.25,20177709879
Jun 16 2020,9454.27,9579.43,9400.45,9538.02,9538.02,21565537209
Jun 15 2020,9386.04,9504.86,8990.18,9450.70,9450.70,26699704768
Jun 14 2020,9477.55,9482.27,9347.59,9386.79,9386.79,18991732746
Jun 13 2020,9480.74,9493.21,9396.01,9475.28,9475.28,17564322315
Jun 12 2020,9320.69,9540.47,9285.85,9480.84,9480.84,22610564515
Jun 11 2020,9870.08,9938.30,9263.07,9321.78,9321.78,30247143440
Jun 10 2020,9794.12,9908.90,9728.29,9870.09,9870.09,25706567601
Jun 9 2020,9774.36,9836.37,9664.72,9795.70,9795.70,23717842783
Jun 8 2020,9760.06,9782.31,9675.89,9771.49,9771.49,21486346312
Jun 7 2020,9653.00,9768.50,9458.15,9758.85,9758.85,25015250846
Jun 6 2020,9664.90,9773.43,9591.02,9653.68,9653.68,20438419222
Jun 5 2020,9800.22,9869.24,9663.22,9665.53,9665.53,23509628646
Jun 4 2020,9655.85,9887.61,9525.25,9800.64,9800.64,25921805072
Jun 3 2020,9533.76,9682.86,9471.85,9656.72,9656.72,25007459262
Jun 2 2020,10162.97,10182.34,9460.57,9529.80,9529.80,39137252109
Jun 1 2020,9463.61,10199.57,9450.90,10167.27,10167.27,35198901068
May 31 2020,9700.11,9700.34,9432.30,9461.06,9461.06,27773290299
May 30 2020,9438.91,9704.03,9366.73,9700.41,9700.41,32722975141
May 29 2020,9528.36,9573.67,9379.34,9439.12,9439.12,32896642044
May 28 2020,9184.95,9546.32,9148.46,9525.75,9525.75,34367073114
May 27 2020,8837.38,9203.32,8834.16,9181.02,9181.02,32740536902
May 26 2020,8909.59,8991.97,8757.29,8835.05,8835.05,29584186947
May 25 2020,8786.11,8951.01,8719.67,8906.93,8906.93,31288157264
May 24 2020,9212.28,9288.40,8787.25,8790.37,8790.37,32518803300
May 23 2020,9185.06,9302.50,9118.11,9209.29,9209.29,27727866812
May 22 2020,9080.33,9232.94,9008.64,9182.58,9182.58,29810773699
May 21 2020,9522.74,9555.24,8869.93,9081.76,9081.76,39326160532
May 20 2020,9725.33,9804.79,9447.20,9522.98,9522.98,36546239703
May 19 2020,9727.06,9836.05,9539.62,9729.04,9729.04,39254288955
May 18 2020,9675.70,9906.03,9570.36,9726.58,9726.58,41827139896
May 17 2020,9374.93,9823.00,9349.55,9670.74,9670.74,40084250663
May 16 2020,9333.24,9564.21,9260.69,9377.01,9377.01,36164766408
May 15 2020,9734.29,9755.83,9261.40,9328.20,9328.20,48158802327
May 14 2020,9271.33,9793.27,9255.04,9733.72,9733.72,56426907637
May 13 2020,8805.39,9317.88,8805.39,9269.99,9269.99,45558144023
May 12 2020,8610.39,8949.90,8569.64,8804.48,8804.48,42142717533
May 11 2020,8755.54,9033.47,8374.32,8601.80,8601.80,57119858802
May 10 2020,9591.17,9595.58,8395.11,8756.43,8756.43,63325279337
May 9 2020,9840.91,9913.86,9580.64,9593.90,9593.90,46566121841
May 8 2020,9936.16,9996.74,9767.17,9842.67,9842.67,51780748042
May 7 2020,9261.90,9992.66,9138.32,9951.52,9951.52,61112700562
May 6 2020,9007.44,9411.47,8966.71,9268.76,9268.76,49371886931
May 5 2020,8912.83,9062.42,8856.83,9003.07,9003.07,43148462663
May 4 2020,8895.75,8956.91,8645.02,8912.65,8912.65,45718796276
May 3 2020,8983.61,9167.78,8830.97,8897.47,8897.47,47101785174
May 2 2020,8869.06,9007.19,8811.37,8988.60,8988.60,40134388683
May 1 2020,8672.78,9048.02,8667.76,8864.77,8864.77,44068389997
Apr 30 2020,8797.67,9440.65,8533.26,8658.55,8658.55,66964629541
Apr 29 2020,7806.71,8871.75,7786.05,8801.04,8801.04,60201052203
Apr 28 2020,7796.97,7814.53,7730.81,7807.06,7807.06,33187959921
Apr 27 2020,7679.42,7795.60,7679.42,7795.60,7795.60,36162144725
Apr 26 2020,7570.14,7700.59,7561.41,7679.87,7679.87,33070154491
Apr 25 2020,7550.48,7641.36,7521.67,7569.94,7569.94,32941541447
Apr 24 2020,7434.18,7574.20,7434.18,7550.90,7550.90,34636526286
Apr 23 2020,7121.31,7491.79,7081.59,7429.72,7429.72,43500782316
Apr 22 2020,6879.44,7145.87,6867.78,7117.21,7117.21,33249153866
Apr 21 2020,6879.78,6934.55,6834.44,6880.32,6880.32,32589741511
Apr 20 2020,7186.87,7240.29,6835.50,6881.96,6881.96,37747113936
Apr 19 2020,7260.92,7280.52,7167.05,7189.42,7189.42,31311210215
Apr 18 2020,7092.29,7269.96,7089.25,7257.67,7257.67,32447188386
Apr 17 2020,7116.55,7167.18,7050.33,7096.18,7096.18,32513423567
Apr 16 2020,6640.45,7134.45,6555.50,7116.80,7116.80,46783242377
Apr 15 2020,6845.56,6928.66,6633.40,6642.11,6642.11,32288311031
Apr 14 2020,6843.28,6958.56,6793.82,6842.43,6842.43,34110434052
Apr 13 2020,6965.62,6965.62,6668.26,6845.04,6845.04,38619308647
Apr 12 2020,6858.07,7119.95,6811.08,6971.09,6971.09,35759567632
Apr 11 2020,6867.44,6926.07,6789.92,6859.08,6859.08,31222085946
Apr 10 2020,7303.82,7303.82,6802.48,6865.49,6865.49,43622840992
Apr 9 2020,7337.97,7341.45,7179.09,7302.09,7302.09,34815139178
Apr 8 2020,7179.28,7356.22,7153.31,7334.10,7334.10,37563249549
Apr 7 2020,7273.64,7427.94,7136.71,7176.41,7176.41,44243482668
Apr 6 2020,6788.05,7271.78,6782.89,7271.78,7271.78,46896904615
Apr 5 2020,6862.54,6883.41,6715.93,6791.13,6791.13,29510409856
Apr 4 2020,6738.38,6878.95,6696.48,6867.53,6867.53,33185988584
Apr 3 2020,6797.40,7003.22,6673.34,6733.39,6733.39,38976504903
Apr 2 2020,6606.78,7088.25,6595.92,6793.62,6793.62,47660646124
Apr 1 2020,6437.32,6612.57,6202.37,6606.78,6606.78,40346426266
Mar 31 2020,6430.61,6504.52,6374.16,6438.64,6438.64,32786468812
Mar 30 2020,5925.54,6517.20,5903.23,6429.84,6429.84,37101651525
Mar 29 2020,6245.62,6250.47,5920.09,5922.04,5922.04,28373690931
Mar 28 2020,6467.25,6467.50,6117.84,6242.19,6242.19,34885225901
Mar 27 2020,6719.39,6793.84,6466.70,6469.80,6469.80,34585598367
Mar 26 2020,6675.17,6735.46,6590.96,6716.44,6716.44,35319797642
Mar 25 2020,6738.72,6892.51,6536.93,6681.06,6681.06,44590107888
Mar 24 2020,6436.64,6789.02,6411.07,6734.80,6734.80,48221910672
Mar 23 2020,5831.37,6443.93,5785.00,6416.31,6416.31,46491916000
Mar 22 2020,6185.56,6359.70,5823.71,5830.25,5830.25,40099664740
Mar 21 2020,6206.52,6378.14,5932.82,6185.07,6185.07,42494390880
Mar 20 2020,6191.65,6844.26,5865.78,6198.78,6198.78,54442976103
Mar 19 2020,5245.42,6329.74,5236.97,6191.19,6191.19,51000731797
Mar 18 2020,5227.11,5331.83,5069.34,5238.44,5238.44,37878801016
Mar 17 2020,5002.58,5371.35,4981.91,5225.63,5225.63,38622642935
Mar 16 2020,5385.23,5385.23,4575.36,5014.48,5014.48,45368026430
Mar 15 2020,5201.07,5836.65,5169.28,5392.31,5392.31,33997889639
Mar 14 2020,5573.08,5625.23,5125.07,5200.37,5200.37,36154506008
Mar 13 2020,5017.83,5838.11,4106.98,5563.71,5563.71,74156772075
Mar 12 2020,7913.62,7929.12,4860.35,4970.79,4970.79,53980357243
Mar 11 2020,7910.09,7950.81,7642.81,7911.43,7911.43,38682762605
Mar 10 2020,7922.15,8136.95,7814.76,7909.73,7909.73,42213940994
Mar 9 2020,8111.15,8177.79,7690.10,7923.64,7923.64,46936995808
Mar 8 2020,8908.21,8914.34,8105.25,8108.12,8108.12,39973102121
Mar 7 2020,9121.60,9163.22,8890.74,8909.95,8909.95,36216930370
Mar 6 2020,9078.31,9167.70,9032.08,9122.55,9122.55,40826885651
Mar 5 2020,8760.29,9142.05,8757.25,9078.76,9078.76,39698054597
Mar 4 2020,8788.54,8843.37,8712.43,8755.25,8755.25,34746706368
Mar 3 2020,8865.39,8901.60,8704.99,8787.79,8787.79,42386715821
Mar 2 2020,8563.26,8921.31,8532.63,8869.67,8869.67,42857674409
Mar 1 2020,8599.76,8726.80,8471.21,8562.45,8562.45,35349164300
Feb 29 2020,8671.21,8775.63,8599.51,8599.51,8599.51,35792392544
Feb 28 2020,8788.73,8890.46,8492.93,8672.46,8672.46,44605450443
Feb 27 2020,8825.09,8932.89,8577.20,8784.49,8784.49,45470195695
Feb 26 2020,9338.29,9354.78,8704.43,8820.52,8820.52,50420050762
Feb 25 2020,9651.31,9652.74,9305.02,9341.71,9341.71,42515259129
Feb 24 2020,9921.58,9951.75,9537.04,9650.17,9650.17,45080496648
Feb 23 2020,9663.32,9937.40,9657.79,9924.52,9924.52,41185185761
Feb 22 2020,9687.71,9698.23,9600.73,9663.18,9663.18,35838025154
Feb 21 2020,9611.78,9723.01,9589.74,9686.44,9686.44,40930547513
Feb 20 2020,9629.33,9643.22,9507.90,9608.48,9608.48,44925260237
Feb 19 2020,10143.80,10191.68,9611.22,9633.39,9633.39,46992019710
Feb 18 2020,9691.23,10161.94,9632.38,10142.00,10142.00,47271023953
Feb 17 2020,9936.56,9938.82,9507.64,9690.14,9690.14,45998298413
Feb 16 2020,9889.18,10053.97,9722.39,9934.43,9934.43,43374780305
Feb 15 2020,10313.86,10341.56,9874.43,9889.42,9889.42,43865054831
Feb 14 2020,10211.55,10322.00,10125.53,10312.12,10312.12,43338264162
Feb 13 2020,10323.96,10457.63,10116.16,10214.38,10214.38,49356071373
Feb 12 2020,10202.39,10393.61,10202.39,10326.05,10326.05,43444303830
Feb 11 2020,9855.89,10210.05,9729.33,10208.24,10208.24,37648059389
Feb 10 2020,10115.56,10165.77,9784.56,9856.61,9856.61,39386548075
Feb 9 2020,9863.89,10129.44,9850.39,10116.67,10116.67,35807884663
Feb 8 2020,9793.07,9876.75,9678.91,9865.12,9865.12,35172043762
Feb 7 2020,9726.00,9834.72,9726.00,9795.94,9795.94,34522718159
Feb 6 2020,9617.82,9824.62,9539.82,9729.80,9729.80,37628823716
Feb 5 2020,9183.42,9701.30,9163.70,9613.42,9613.42,35222060874
Feb 4 2020,9292.84,9331.27,9112.81,9180.96,9180.96,29893183716
Feb 3 2020,9344.68,9540.37,9248.63,9293.52,9293.52,30934096509
Feb 2 2020,9389.82,9468.80,9217.82,9344.37,9344.37,30835736946
Feb 1 2020,9346.36,9439.32,9313.24,9392.88,9392.88,25922656496
Jan 31 2020,9508.31,9521.71,9230.78,9350.53,9350.53,29432489719
Jan 30 2020,9316.02,9553.13,9230.90,9508.99,9508.99,32378792851
Jan 29 2020,9357.47,9406.43,9269.47,9316.63,9316.63,30682598115
Jan 28 2020,8912.52,9358.59,8908.45,9358.59,9358.59,34398744403
Jan 27 2020,8597.31,8977.73,8597.31,8909.82,8909.82,28647338393
Jan 26 2020,8364.41,8602.40,8325.50,8596.83,8596.83,22177678796
Jan 25 2020,8440.12,8458.45,8296.22,8367.85,8367.85,19647331549
Jan 24 2020,8405.57,8514.67,8266.84,8445.43,8445.43,24397913026
Jan 23 2020,8680.65,8687.75,8333.64,8406.52,8406.52,25770680779
Jan 22 2020,8744.21,8792.99,8636.75,8680.88,8680.88,22600204051
Jan 21 2020,8658.99,8755.71,8544.52,8745.89,8745.89,24097418512
Jan 20 2020,8704.63,8745.59,8560.47,8657.64,8657.64,26422375678
Jan 19 2020,8941.45,9164.36,8620.08,8706.25,8706.25,34217320471
Jan 18 2020,8927.21,9012.20,8827.33,8942.81,8942.81,32337772627
Jan 17 2020,8725.21,8958.12,8677.32,8929.04,8929.04,36372139320
Jan 16 2020,8812.48,8846.46,8612.10,8723.79,8723.79,31313981931
Jan 15 2020,8825.34,8890.12,8657.19,8807.01,8807.01,40102834650
Jan 14 2020,8140.93,8879.51,8140.93,8827.76,8827.76,44841784107
Jan 13 2020,8189.77,8197.79,8079.70,8144.19,8144.19,22482910688
Jan 12 2020,8033.26,8200.06,8009.06,8192.49,8192.49,22903438381
Jan 11 2020,8162.19,8218.36,8029.64,8037.54,8037.54,25521165085
Jan 10 2020,7878.31,8166.55,7726.77,8166.55,8166.55,28714583844
Jan 9 2020,8082.30,8082.30,7842.40,7879.07,7879.07,24045990466
Jan 8 2020,8161.94,8396.74,7956.77,8079.86,8079.86,31672559265
Jan 7 2020,7768.68,8178.22,7768.23,8163.69,8163.69,28767291327
Jan 6 2020,7410.45,7781.87,7409.29,7769.22,7769.22,23276261598
Jan 5 2020,7410.45,7544.50,7400.54,7411.32,7411.32,19725074095
Jan 4 2020,7345.38,7427.39,7309.51,7410.66,7410.66,18444271275
Jan 3 2020,6984.43,7413.72,6915.00,7344.88,7344.88,28111481032
Jan 2 2020,7202.55,7212.16,6935.27,6985.47,6985.47,20802083465
Jan 1 2020,7194.89,7254.33,7174.94,7200.17,7200.17,18565664997
