datetime,addresses_count_active,DER_inflow_total,DER_netflow_total,DER_outflow_total,DER_reserveusd,DER_transactions_count_inflow,DER_transactions_count_outflow,estimated_leverage_ratio,exchange_whale_ratio,funding_rates,long_liquidations_usd,open_interest,put_oi,call_oi,short_liquidations_usd,SPOT_inflow_total,SPOT_netflow_total,SPOT_outflow_total,SPOT_reserve_usd,SPOT_transactions_count_inflow,SPOT_transactions_count_outflow,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume
2022-08-03,950479.0,22224.06630172,4734.864805689998,17489.20149603,,,,0.26807856,0.34642221,-0.0012183033333333334,16738395.6753467,8655024183.50413,18763250.0,6662845.0,6261210.4541028,12752.95728369,20.15879552000115,12732.79848817,44993619205.224884,34185.0,4130.0,0.48636549,0.94690969,6910466254.2797
2022-08-04,945787.0,21787.33049797,-4152.117827940001,25939.44832591,,,,0.2609894,0.47501897,0.0021383333333333332,9462497.70608,8664349082.14044,17646450.0,7501910.0,19755897.13834119,18115.61675489,2661.614361670001,15454.00239322,45975667810.782936,34273.0,4383.0,0.50987383,1.04029096,8043789237.46165
2022-08-05,870832.0,9532.63910666,-160.87756735999938,9693.51667402,,,,0.26747794,0.47270511,0.002322355,2997305.21372,8740555725.490234,,,1661504.86227,4938.9989445,718.2828233999999,4220.7161211,45531859447.38298,30856.0,3859.0,0.49187859,0.96803359,2985659632.56526
2022-08-06,708377.0,13638.92686549,1100.8526574900006,12538.074208,,,,0.26757194,0.46684566,0.00115592,2331388.25855,8835613482.25726,,,5114025.43399,3433.80012936,126.02270532000011,3307.77742404,45830000708.49157,26132.0,3488.0,0.50941405,1.03837879,3656125956.65894
2022-08-07,919607.0,21913.78785094,-2268.73410976,24182.5219607,,,,0.27933573,0.3828865,0.007738466666666667,11052323.58096,9462758151.933073,15858845.0,9392565.0,37360270.33233965,14201.46210759,1669.0610828600002,12532.40102473,46987021399.698875,34186.0,4473.0,0.51339571,1.05505791,7844117120.79693
2022-08-08,948500.0,21354.36995944,1731.2047880399987,19623.1651714,,,,0.28095767,0.63309785,-0.00016398166666666667,35718406.04057586,9262415989.927427,17518760.0,7573200.0,4862924.28294,20557.53438616,-4450.03474304,25007.5691292,45836749976.54527,32899.0,4389.0,0.472049,0.89411518,6239562030.9838
2022-08-09,1028471.0,34942.17885404,4392.54935736,30549.62949668,,,,0.26505653,0.41849172,1.6283333333333333e-06,37446424.09855415,9070542437.792175,16139605.0,8736010.0,61131072.76038272,18768.2898076,1599.6174215599967,17168.67238604,47112100120.868065,33137.0,4419.0,0.50762493,1.03097202,10333823805.75488
2022-08-10,1007606.0,33060.01984177,-2445.7115015999952,35505.73134337,,,,0.26873133,0.46858657,0.0073555116666666675,78903492.35507189,9177257714.284391,14830820.0,9862580.0,63966742.86266781,19870.61443875,4061.6799953299997,15808.93444342,47210686796.1277,36206.0,4444.0,0.50043001,1.00172153,10444491713.72243
2022-08-11,955987.0,24337.82663567,-4006.854717549999,28344.68135322,,,,0.27220731,0.51374334,0.002490786666666667,19524716.71776,9451938073.16248,14748000.0,9659335.0,21753990.76840412,17885.82267849,-1559.597292819999,19445.41997131,47963520970.13771,34493.0,4469.0,0.50025919,1.00103728,6494702284.06536
2022-08-12,823412.0,15936.76826794,1104.4119386300008,14832.35632931,,,,0.27525315,0.51468766,0.00623236,18324318.33273,9580065867.022064,,,46838520.01139,5887.88636069,-1041.8828965099992,6929.7692572,47965322240.17705,30329.0,3861.0,0.50293432,1.01180656,5991543875.58442
2022-08-13,814828.0,14556.81692133,-7503.297298069998,22060.1142194,,,,0.27239119,0.46944377,0.0028106483333333334,22489827.465974,9378535729.652237,,,16040347.49737798,6815.93672943,1868.2416131999998,4947.69511623,47870521515.4341,27377.0,3489.0,0.49646982,0.98597829,6002124959.56469
2022-08-14,913797.0,32646.11049101,-1054.559773240002,33700.67026425,,,,0.26743756,0.42886429,-0.0011074966666666667,40870967.79048684,9121367347.862808,14787705.0,10576720.0,20372434.01077729,17076.82772837,-4453.341114259998,21530.16884263,47488981517.16294,31389.0,4334.0,0.49399257,0.97625558,10102794487.51831
2022-08-15,1027193.0,21813.12420052,1249.17214694,20563.95205358,,,,0.2701165,0.74414584,0.00326032,15375526.81886126,9126990788.379108,14923870.0,10748100.0,4844908.48816891,28198.57336665,15599.997978649999,12598.575388,47389058676.652855,34163.0,4245.0,0.48978368,0.959953,6120028649.46857
2022-08-16,909991.0,25652.7555236,3517.227102590001,22135.52842101,,,,0.28524027,0.67653743,0.0025373033333333335,32161161.3529225,9451442634.292894,17278350.0,9351875.0,13715469.82631565,23541.99643659,-2929.87982414,26471.87626073,46407161470.91485,31994.0,4905.0,0.49125055,0.96560409,8536813135.69514
2022-08-17,1008356.0,21250.65657745,-2826.57898776,24077.23556521,,,,0.28537317,0.55773838,2.0328333333333333e-05,12518284.8869,9374912671.728106,17273840.0,9264155.0,3006390.20341,17369.20087806,-9482.06851547,26851.26939353,46060357409.165985,33541.0,4071.0,0.50105543,1.00423064,4605475504.11244
2022-08-18,993721.0,48646.20188465,-3912.2780894099997,52558.47997406,,,,0.28190328,0.55288869,-0.00832047,104619484.72618751,8293802559.830904,22481440.0,5608950.0,17953765.15142,35549.85316786,-2951.0396189900057,38500.89278685,42057798967.830605,34970.0,4797.0,0.48087163,0.9263058,10889485215.38509
2022-08-19,839108.0,12642.00760612,-1377.2438658600004,14019.25147198,,,,0.27912572,0.51079926,-0.012010313333333333,15054712.52809337,8322938257.999029,,,9752466.08536,8296.02657412,1323.6405666399996,6972.38600748,42570416475.82428,28254.0,3853.0,0.50880006,1.03583085,6018439584.36871
2022-08-20,764497.0,10135.79298967,-1484.392718519999,11620.18570819,,,,0.27874326,0.46630339,-0.007162963333333334,5820634.67734,8449368674.692338,,,12313051.00806246,5501.77324905,-1700.86456697,7202.63781602,43213166564.85146,26401.0,3457.0,0.51194592,1.04895324,5334267576.5303
2022-08-21,881918.0,19423.15751578,1464.5888463500014,17958.56866943,,,,0.27871556,0.40796114,0.0005656933333333333,12649260.74822905,8412464819.920876,23153460.0,5047925.0,10668328.60352588,19287.0373361,1469.113385679997,17817.92395042,42954018492.1555,32191.0,4133.0,0.50367605,1.0148131,7139236249.44358
2022-08-22,931459.0,17417.45831996,545.5240424999974,16871.93427746,,,,0.27956655,0.41173873,0.000837435,9558740.76137599,8493039449.624844,21125490.0,5658870.0,14517572.3809,13711.85228483,2660.1724792099994,11051.67980562,43292363559.87898,31556.0,4127.0,0.50977174,1.03986607,7462961513.41594
2022-08-23,919135.0,18881.77939088,-3256.1420039099976,22137.92139479,,,,0.28018201,0.56057964,-0.003070025,9039952.54574645,8429675491.629257,20162180.0,5608105.0,12602767.15757,18149.22233186,2991.3305900600008,15157.8917418,43084813720.49969,32147.0,3997.0,0.50535206,1.02163988,6187966659.14844
2022-08-24,915381.0,17792.94440249,-2182.26163723,19975.20603972,,,,0.27822547,0.59181829,-0.001429525,4319249.9769336,8431625147.375735,20471255.0,5273130.0,5775895.98393891,23647.9005573,-3806.1442593300017,27454.04481663,43366211250.95028,32713.0,4272.0,0.50923667,1.03764203,5204875794.85864
2022-08-25,926362.0,24056.71836667,1449.40007607,22607.3182906,,,,0.29278371,0.54551562,-0.00312116,65007835.74331296,8340650715.506487,24806780.0,4042760.0,15279612.91344821,22955.25186952,2244.6882659700022,20710.56360355,41022486321.12981,33605.0,4438.0,0.48256289,0.93260201,10610971921.65416
2022-08-26,839110.0,19691.64622924,-1751.3485520300019,21442.99478127,,,,0.30063308,0.41847369,-0.011622035000000001,22259986.2736967,8462427918.9624,,,8542347.52549,7466.03395944,86.2674946699999,7379.76646477,40854004207.11311,28832.0,3808.0,0.49513965,0.98074576,5357142472.0909
2022-08-27,767468.0,13029.26957608,633.7578956599991,12395.51168042,,,,0.30420825,0.4734252,-0.011233383333333333,15518254.17509399,8360190662.763513,,,3829262.46720684,6632.71423467,2571.4159527600004,4061.29828191,40082396069.436005,25720.0,3408.0,0.4949401,0.97996318,4457964513.57864
2022-08-28,935361.0,28353.47779723,2642.1706685200006,25711.30712871,,,,0.29965045,0.37343463,-0.004616706666666667,3246377.64911,8558744720.191356,22410400.0,2546125.0,21764111.78027,15579.71163185,-7290.3409992100005,22870.05263106,41125431306.8297,31274.0,4345.0,0.52093671,1.08740686,7235387777.12789
2022-08-29,947202.0,42839.5558095,1532.7614539200003,41306.79435558,,,,0.30456106,0.5527024,-0.005231688333333334,37357503.3623613,8501508162.961964,23366425.0,2499475.0,15620246.70343,21822.3464041,-159.56500512999992,21981.91140923,40346637594.10206,32691.0,4285.0,0.49749117,0.99001476,8733399514.97139
2022-08-30,919804.0,44002.3428701,8620.73907502,35381.60379508,,,,0.28440223,0.58866922,-0.00011524166666666667,13994419.75226,8086140377.669003,22229725.0,2605700.0,16059068.9319,21719.02259528,-813.8674829299998,22532.89007821,40721034028.13669,32147.0,4247.0,0.51247932,1.05119504,8274335740.99362
2022-08-31,964871.0,28159.57175676,339.12005710000085,27820.45169966,,,,0.29349696,0.40907097,-1.5448333333333333e-05,20389033.11638196,8381720188.704729,23670875.0,2294150.0,7807024.55196574,17722.39117294,-844.1995407899994,18566.59071373,40840057516.62702,34189.0,4447.0,0.49517816,0.98089685,7761112039.2742
2022-09-01,989567.0,37388.55525788,10214.532782639999,27174.02247524,,,,0.2899856,0.46596934,0.0010896266666666668,19403373.21912758,8265808284.841192,23010375.0,2239350.0,8285804.66272295,15787.25195044,-1536.9289807799978,17324.18093122,40571116459.04285,34176.0,4437.0,0.50286405,1.01152222,7645758859.97297
2022-09-02,940094.0,13596.73343512,651.9545258899998,12944.77890923,,,,0.30576968,0.42413101,-0.0024303799999999998,5643378.47813,8665986876.440144,,,882918.60054,5635.26115246,-538.6707713000005,6173.93192376,40317103453.88273,30070.0,3923.0,0.48947701,0.95877565,3176028481.1127
2022-09-03,769646.0,20070.58735678,2964.2593539500012,17106.32800283,,,,0.30073675,0.60730413,-0.0040959049999999995,3756491.892176,8614520077.442461,,,4019892.10529305,7531.88558382,1177.0906832699993,6354.79490055,40608175252.00334,26249.0,3592.0,0.50237853,1.00955961,4544586260.6935005
2022-09-04,933649.0,30694.08895063,4977.547263430002,25716.5416872,,,,0.30796653,0.39209308,-0.002877,8128751.62442,8757814927.654503,,,3659776.84751734,12708.73401179,3338.5005255300002,9370.23348626,40408780158.16414,30897.0,4038.0,0.49302391,0.9724796,5032459644.179
2022-09-05,925724.0,44612.65036034,-2591.6727066900057,47204.32306703,,,,0.31700428,0.41881257,0.000458185,67867490.99868529,8539034897.867056,27017275.0,1655795.0,20541083.29140924,22679.57007091,-6562.419624740003,29241.98969565,38684452689.29529,33765.0,4372.0,0.4796674,0.92184767,10402135397.31003
2022-09-06,956328.0,33495.42386145,-1091.4387662299996,34586.86262768,,,,0.30214403,0.45617254,-0.007912301666666666,15011692.54383969,8347525033.847409,26017100.0,2024430.0,21357636.09395111,25793.08597026,2798.5903176600004,22994.4956526,39453150627.68462,32547.0,4533.0,0.51001215,1.04086692,6706129413.69894
2022-09-07,929322.0,36512.74537705,1168.442361540001,35344.30301551,,,,0.29944224,0.54670732,0.0006155233333333334,17372390.74962,8291883188.771701,25138225.0,2405290.0,7371035.20863253,27153.61780705,5453.82187561,21699.79593144,39591233757.24649,30323.0,4114.0,0.50612785,1.02481555,6063382409.667
2022-09-08,1030863.0,43016.83177077,2684.2117959799943,40332.61997479,,,,0.3058954,0.37641096,0.0037034200000000002,27667868.06649,9389255867.05716,18276050.0,4729650.0,114334492.78276609,26144.98826918,759.86358827,25385.12468091,43001257876.96906,32975.0,4567.0,0.53017654,1.12845907,12524146027.64529
2022-09-09,892673.0,18940.55608246,2650.35607489,16290.20000757,,,,0.30705974,0.51317401,0.007285065,16621834.62539,9570779691.173117,,,32244144.96124404,9505.22091454,1757.1654218999993,7748.05549264,43554996615.345375,27889.0,3867.0,0.51229179,1.05040631,6168897288.51856
2022-09-10,857087.0,13058.94509088,622.4196792600014,12436.52541162,,,,0.31168194,0.50026836,0.003000136666666667,19365692.70674443,9800516855.919102,,,10104213.2797229,6060.17518183,-1957.72467778,8017.89985961,43663753489.70893,25918.0,3664.0,0.50622682,1.02522139,5333949359.68406
2022-09-11,982875.0,30865.62469425,4542.0634446799995,26323.56124957,,,,0.31284726,0.41826434,0.005591013333333333,29069871.6039516,10125511382.87188,15768695.0,6768100.0,54535485.53004874,17016.30286346,-1678.9614234099972,18695.26428687,44573011408.71901,31114.0,4122.0,0.51285163,1.05276271,10639197287.42581
2022-09-12,945638.0,81069.57016497,36719.10642117001,44350.4637438,,,,0.27948357,0.39838374,0.006185295,99996524.6051514,8354033915.883476,21901240.0,3485785.0,28781376.01265288,21509.45485093,-46553.534799990004,68062.98965092,40052377398.938576,29382.0,4241.0,0.49335112,0.97375351,14581961097.63274
2022-09-13,982437.0,281869.565599,-7500.626698389999,289370.19229739,,,,0.27695625,0.41065519,-0.005334724999999999,34151948.8163236,8255793263.611525,22946460.0,3187340.0,15773832.43173,20663.25586178,-9092.08312151,29755.33898329,39962368132.63704,30328.0,4425.0,0.49814363,0.992602,7555861093.48295
2022-09-14,951425.0,113655.81669483,23906.12185267001,89749.69484216,,,,0.27528367,0.46754817,-0.0038021283333333333,27136863.28709346,8120118111.485255,23285880.0,2772465.0,10980708.97470756,20283.5366185,2115.1637104399997,18168.37290806,39185239093.49202,31686.0,4622.0,0.49317374,0.97306272,7410133164.50595
2022-09-15,931778.0,20472.94166513,-633.76000165,21106.70166678,,,,0.27782297,0.39932399,-0.0029995549999999997,17695428.81232006,8230536589.128698,23267030.0,2449610.0,7296521.38955763,17395.13441018,286.6260418499987,17108.50836833,39292692337.661476,29946.0,4241.0,0.49979384,0.99917568,6046128079.07645
2022-09-16,927636.0,17834.68371956,2968.128591599998,14866.55512796,,,,0.28004767,0.43803121,-0.004808728333333333,3561540.56492951,8445051345.961144,,,8955799.26345326,7713.71298498,1514.9746294100005,6198.73835557,39857112236.88774,27925.0,3852.0,0.51363069,1.05605078,3895499997.07212
2022-09-17,771927.0,11479.68892704,1380.7061704799999,10098.98275656,,,,0.28237765,0.503402,-0.0009871066666666667,29927509.10537792,8227880842.068019,,,3689756.49160018,4778.27785301,-419.3278361299999,5197.60568914,38715488816.034004,23947.0,3410.0,0.48151935,0.9287123,5320995234.5628
2022-09-18,910492.0,31935.36348501,-3361.8007097200025,35297.16419473,,,,0.27301772,0.38989928,-0.007652046666666666,74732504.29186608,7983881773.477218,23060220.0,2397675.0,27200854.08609506,29104.18410925,5093.6896299,24010.49447935,39025789217.93938,29009.0,4295.0,0.49622616,0.98501772,10630485892.05916
2022-09-19,960956.0,19931.61678755,-1488.944171170002,21420.56095872,,,,0.27710954,0.55477431,0.00031103833333333335,25389375.70633813,7820297269.142225,25179790.0,1931945.0,11152284.26641,20495.9790273,6353.2486943799995,14142.73033292,38084119807.42832,28838.0,4232.0,0.49524155,0.98114562,8352235262.03519
2022-09-20,908783.0,30808.66158067,4063.0186989799986,26745.64288169,,,,0.27504147,0.48607343,0.00096429,50896888.59274829,7611230424.463025,25718355.0,1867455.0,25130955.29863517,23724.27896851,3075.3700414800005,20648.90892703,37572133609.18764,28794.0,4087.0,0.50199204,1.00800003,12411420665.94057
2022-09-21,860891.0,25842.90479499,2858.5618810800006,22984.34291391,,,,0.27903318,0.41415326,-0.006536711666666667,8697430.91392,8131254079.483042,24539245.0,2211160.0,28755506.03955424,15267.05040726,-3673.873984849999,18940.92439211,38958747413.81015,26927.0,4193.0,0.51162979,1.04762694,9289591145.034351
2022-09-22,981069.0,27518.07285001,3130.2698184200017,24387.80303159,,,,0.27692736,0.47446566,-0.0015500483333333332,20594861.83581253,8038192552.375911,26912515.0,1904865.0,14124440.8168762,20258.23400723,-1760.791864679999,22019.02587191,38705552652.33584,31182.0,4318.0,0.49989192,0.99956779,8780873921.48051
2022-09-23,806834.0,9721.59356731,1500.6418697099998,8220.9516976,,,,0.28139592,0.49183213,0.00069893,7390191.16460561,8019732613.9756,,,2860814.98089,5593.66831396,702.3910453999997,4891.27726856,38145148149.53985,25127.0,3830.0,0.49400963,0.97632221,3977300548.9052
2022-09-24,788050.0,12837.24675905,3663.579369090001,9173.66738996,,,,0.28357113,0.66445369,-0.0013297733333333334,11085515.1297048,8049652483.875005,,,3774190.88184,7302.33879509,3888.5349059099995,3413.80388918,37996694373.074165,23338.0,3312.0,0.49392217,0.97598064,4374207028.9718
2022-09-25,925738.0,25016.09241061,1609.7216704700004,23406.37074014,,,,0.28887733,0.53971605,-0.00019070333333333334,6820685.98231,8395517782.184257,24532165.0,2122350.0,12600401.2452986,18072.92092685,313.72410694000064,17759.19681991,38635904847.12794,28751.0,4326.0,0.50981935,1.04006419,8463122996.20344
2022-09-26,949450.0,40516.86525985,6607.842976449996,33909.0222834,,,,0.28977785,0.39967935,0.004456293333333333,31988460.11986,8393529226.807136,25164920.0,1998635.0,34053875.63580972,22338.21971528,-4171.470552229999,26509.69026751,38427704036.00406,29206.0,4125.0,0.50269897,1.01085449,14264210039.74879
2022-09-27,859266.0,42023.61311329,3415.454909259999,38608.15820403,,,,0.2953205,0.36602431,0.0010884416666666666,24010623.47908,8721078138.629498,22845005.0,2657240.0,21182837.114069,20482.03345918,-1623.143866360002,22105.17732554,38934835929.727135,28637.0,4325.0,0.50428237,1.01727747,12169539928.40511
2022-09-28,880839.0,30636.49086726,-4212.524866239997,34849.0157335,,,,0.29107999,0.53015899,0.004906035,19056775.57893832,8652922169.380854,23141710.0,2370195.0,14224520.29537704,19397.55567782,1896.289534200001,17501.26614362,39160503480.723434,29221.0,4360.0,0.50308526,1.01241764,10712367391.54367
2022-09-29,986252.0,34139.91757779,-960.3184666699963,35100.23604446,,,,0.28618183,0.36370263,0.0005666483333333334,19469528.09325113,8428234888.681075,23695520.0,2354025.0,18268007.73347847,17889.54457999,743.622470440001,17145.92210955,39000079475.935074,31461.0,4272.0,0.49798385,0.99196778,11635316160.26183
2022-09-30,877053.0,12401.1057278,-5453.4804780099985,17854.58620581,,,,0.29429464,0.53152764,-0.000198865,2869308.0362,8587382395.827391,,,772859.10593,8340.97589134,1648.6842783700004,6692.29161297,38803347913.553635,27126.0,3969.0,0.48976308,0.95987387,3100159765.3861
2022-10-01,835001.0,9082.97691835,-110.39509803000146,9193.37201638,,,,0.29615702,0.51312406,-0.00135109,11002385.46048926,8525165059.423117,,,2923915.29215,6421.10736036,70.0782465000002,6351.02911386,38400318193.55901,24040.0,3519.0,0.48795776,0.95296386,4431624117.4283
2022-10-02,982804.0,20542.17185074,-1673.4878131299993,22215.65966387,,,,0.30713957,0.43879533,-0.0009841983333333333,4202093.66593,9097299382.041513,16505575.0,1538935.0,13368718.20002244,16781.44554184,1079.8684888099997,15701.57705303,39340715916.77226,30591.0,4481.0,0.51654178,1.06843107,7054411741.43271
2022-10-03,930631.0,27907.87074563,-3739.63907465,31647.50982028,,,,0.34290736,0.43905125,0.0038502966666666663,7652568.9786,10501482887.59804,14745420.0,2435055.0,26246585.10833839,26951.69369749,8163.722934370002,18787.97076312,40638677386.635544,30358.0,4317.0,0.52076523,1.08665993,9265561492.99413
2022-10-04,886971.0,26170.4522622,1113.391733280001,25057.06052892,,,,0.33266818,0.54844208,0.0033533150000000004,8489149.49935627,10103718686.121239,15113070.0,2315980.0,8085527.03069,17933.44509953,752.6959805699989,17180.74911896,40363552954.79067,28804.0,4286.0,0.49878072,0.99513476,8055799237.42896
2022-10-05,936104.0,18628.67614516,-7954.685940359999,26583.36208552,,,,0.33338883,0.44929008,0.0033024183333333333,6708823.309946,9972570747.792664,15278775.0,2512915.0,6792619.792854,10896.89361115,-1452.5192879099995,12349.41289906,40012491432.67965,29680.0,4190.0,0.49694747,0.98786399,8753126187.44639
2022-10-06,938821.0,22167.66226769,-10512.407521419998,32680.06978911,,,,0.335328,0.46694486,0.0011231783333333332,22564533.4715318,9744232850.243395,16488725.0,1861395.0,4363758.79088,17083.40717525,-4414.093837120003,21497.50101237,39268012027.0993,29306.0,4188.0,0.48178619,0.92970544,7218984151.5327
2022-10-07,813395.0,11655.44232274,2321.05034928,9334.39197346,,,,0.33639757,0.4755841,-0.0034147283333333333,5671382.03916237,9730713755.406836,,,1066557.08353,6748.8829765,1822.6147916600003,4926.26818484,39085925978.52779,25293.0,3644.0,0.49056125,0.96294451,2725320550.4165
2022-10-08,769718.0,8596.69833881,89.12250768000013,8507.57583113,,,,0.34158795,0.45463017,-0.004245725,1444712.80474969,9892147822.601824,,,1711317.33972198,5149.38310973,188.4810692000001,4960.90204053,39066484642.7813,22973.0,3344.0,0.50559201,1.02262104,3106182754.57646
2022-10-09,909532.0,16417.1378528,2280.6673422999993,14136.4705105,,,,0.35071941,0.43280735,0.0002814916666666667,20751386.79551939,10007468864.259151,,,3894495.76777258,9887.00335864,165.87019363000036,9721.13316501,38643648858.94225,28726.0,3957.0,0.4879125,0.95279125,6097818288.1868
2022-10-10,894276.0,22349.00264278,2951.314336719999,19397.68830606,,,,0.3588804,0.50099745,0.0025302433333333333,15078109.50697952,10219216152.704409,18843125.0,1993575.0,3623488.63185,18603.47370716,647.9648821599985,17955.508825,38504791696.42265,28043.0,4178.0,0.50083287,1.00333705,6408558711.7565
2022-10-11,869395.0,30702.22829963,11301.247140789998,19400.98115884,,,,0.33750068,0.52818155,0.0012806249999999999,2262723.44778,9732996096.290443,18441200.0,2495445.0,3595234.13000802,15765.87336651,-541.0907520599994,16306.96411857,38680845044.49556,27759.0,4017.0,0.50592787,1.02399595,4449233695.60723
2022-10-12,942047.0,31755.07138901,-2784.29716817,34539.36855718,,,,0.34493503,0.44722109,-0.0026166149999999997,43078621.00982196,10042334518.591795,17192605.0,3069360.0,27147972.10058915,27456.36313869,-3378.6312267699977,30834.99436546,38979350764.79938,29340.0,4444.0,0.49713066,0.98858812,11586791087.87307
2022-10-13,977143.0,29375.61687996,1734.836779549998,27640.78010041,,,,0.33416017,0.47991462,0.0045704299999999995,22364436.91717,9639945030.487295,17351710.0,2434300.0,40639158.74123633,21038.00046419,-4292.819606999998,25330.82007119,38579547738.482574,30949.0,4351.0,0.49809709,0.99241722,9153485449.11763
2022-10-14,854631.0,9928.09406712,1181.87588847,8746.21817865,,,,0.33769347,0.62618919,0.002308728333333333,6945945.0807843,9694178516.344137,,,790382.80227,6329.25895161,230.36568149999948,6098.89327011,38384737453.41462,25765.0,3475.0,0.49148512,0.96651078,2515556439.0041
2022-10-15,759662.0,7966.71247413,-866.1940824700005,8832.9065566,,,,0.32895959,0.50913009,-0.0013134533333333334,2236738.06477,9534341724.356073,,,6424345.08969328,4965.23497019,393.9172246900007,4571.3177455,38691089454.30602,22990.0,3095.0,0.50291424,1.01172532,2909464186.9832
2022-10-16,869486.0,20840.66936409,-116.96529003999967,20957.63465413,,,,0.34598023,0.48509695,0.0009447549999999999,2874910.54789,10177131321.473125,16735980.0,3454800.0,5917710.55499189,16979.17655148,3024.2439983899985,13954.93255309,39232550431.81944,28978.0,3917.0,0.51819646,1.07553476,5607896735.32598
2022-10-17,881511.0,27081.17482588,2774.4904129700008,24306.68441291,,,,0.33979197,0.22567153,0.005167828333333333,15402820.98916676,9900193578.255663,17853935.0,3140055.0,4993933.46793,49858.70967865,-12685.227045270003,62543.93672392,38675865237.50239,28208.0,4231.0,0.48815756,0.95372621,6635616373.3153
2022-10-18,918416.0,19154.27762337,3978.4562684799985,15175.82135489,,,,0.34685016,0.42629285,0.005127526666666667,5121704.41044,10022074996.138388,17981705.0,2957680.0,2488361.1763172,12018.39633786,-3051.474913100001,15069.87125096,38253228993.11545,27914.0,4392.0,0.48620665,0.94630779,4201024112.6817
2022-10-19,886071.0,22958.73744544,1511.2323707600008,21447.50507468,,,,0.35031774,0.44662862,0.0012134166666666667,12951577.12753977,10094425410.679375,19776710.0,2662180.0,3783909.37514,13484.15397607,568.2674544099991,12915.88652166,38110470958.20926,27589.0,4021.0,0.48819528,0.9538702,5633378042.03513
2022-10-20,921355.0,18535.4297668,-1019.3023884600007,19554.73215526,,,,0.34067912,0.4344125,0.0008308383333333332,16109166.97731128,9871655438.634132,20098115.0,2726465.0,7288175.62682,17764.87910533,4629.192654170001,13135.68645116,38420614145.18379,29880.0,4197.0,0.49835335,0.99343501,6123728856.44701
2022-10-21,827041.0,10694.592157,1369.7155344099992,9324.87662259,,,,0.33888693,0.66712736,0.0021649633333333334,695341.36462,9850351296.96328,,,1239068.40804,9520.61077781,2566.7702383199994,6953.84053949,38540949611.75092,25728.0,3558.0,0.5104969,1.04288798,1903406869.3625
2022-10-22,801148.0,10848.12666494,-2212.586250029999,13060.71291497,,,,0.34467033,0.49635417,0.0021724033333333334,1432315.18430127,10197351789.082478,,,13087237.62822551,5625.6377373,1374.1874586599997,4251.45027864,39131427315.430214,23262.0,3349.0,0.52541294,1.10709497,4016877557.12486
2022-10-23,915870.0,21802.8609021,2322.0968660200015,19480.76403608,,,,0.32913296,0.48088823,0.004310351666666667,5469854.92249,9628540740.549276,21022365.0,3610065.0,6433093.77416,16507.25192776,1172.5807511700004,15334.67117659,38802384664.02344,28306.0,3941.0,0.4871449,0.94986851,4984881557.184
2022-10-24,824527.0,29720.48580342,-2859.297376710001,32579.78318013,,,,0.34691066,0.44218371,0.0018853416666666668,38572317.99743,10526976653.661274,18700180.0,6071640.0,325365321.4095731,20400.67252274,-810.3016449800016,21210.97416772,39974595792.39016,26344.0,4163.0,0.52013736,1.08392968,8915991276.63002
2022-10-25,1043169.0,49653.37747101,3846.7855457499973,45806.59192526,,,,0.33816597,0.43928739,0.0057948216666666675,64266029.81636,10652948835.439312,16760320.0,6975350.0,331839785.01899153,28272.69027702,2244.7510241399978,26027.93925288,41156718284.84101,31452.0,4840.0,0.50419411,1.01691834,9755484270.99284
2022-10-26,893675.0,26255.61003176,-135.03933361999952,26390.64936538,,,,0.31570269,0.6118365,0.004132393333333334,15067299.38159131,9710112906.416164,16996380.0,6528645.0,5849186.09333,23892.38465757,1176.7868140600003,22715.59784351,40371669065.10192,28232.0,4117.0,0.48578051,0.94469486,6847150735.9356
2022-10-27,935057.0,23456.43538979,-978.5554105800002,24434.99080037,,,,0.31019754,0.40121935,0.002269815,8567828.19693471,9673294195.181246,16741755.0,5821410.0,15333474.88561,16652.01526966,-2772.405876929999,19424.42114659,40811178533.88893,30233.0,4110.0,0.50182269,1.00731744,6797030509.06632
2022-10-28,875554.0,21152.10645407,-1115.2240932900022,22267.33054736,,,,0.31422631,0.40439143,0.003290108333333333,21899300.40012001,9897482134.718445,,,101786773.73590998,10035.58347993,2070.708402209999,7964.87507772,41194028518.61686,26831.0,3486.0,0.49619241,0.98488475,5519891458.4386
2022-10-29,825309.0,13552.58689982,-194.94561624999915,13747.53251607,,,,0.30340028,0.55757864,0.005043153333333334,4919479.47692603,9470550415.861559,,,3011124.03442336,5279.83466707,-224.13258141999995,5503.96724849,40896495502.208916,23687.0,3327.0,0.49337441,0.97384425,3422678012.9641
2022-10-30,961732.0,26901.79671274,5083.972001260001,21817.82471148,,,,0.29431056,0.6035015,0.0047694849999999995,13960518.04144383,9156617545.797718,16820235.0,4779260.0,5963985.44112798,20464.09727478,233.3718742400015,20230.72540054,40698928285.61348,29822.0,4157.0,0.4916173,0.96702208,5448141379.9132
2022-10-31,954321.0,33179.45608241,-898.1145784300024,34077.57066084,,,,0.29501158,0.52172904,0.0005852166666666667,4055884.0216,9162133784.81269,16574305.0,4926030.0,3611047.19683,17828.29093849,1958.494120700001,15869.79681779,40708796040.0739,29431.0,4115.0,0.49812311,0.99252051,3651694286.57323
